Data from ocean_Reflection__4__00004__02007703261897692.txt Node

Date: Tue Sep 08 11:58:22 PDT 2020
User: toddkarin
Spectrometer: HDX00626
Trigger mode: 0
Integration Time (sec): 2.000000E-1
Scans to average: 5
Nonlinearity correction enabled: true
Boxcar width: 1
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
558.033	0.74
558.508	0.75
558.982	0.73
559.457	0.71
559.932	0.69
560.406	0.72
560.88	0.73
561.355	0.72
561.829	0.71
562.303	0.7
562.777	0.7
563.251	0.71
563.724	0.7
564.198	0.71
564.672	0.71
565.145	0.72
565.618	0.71
566.092	0.7
566.565	0.68
567.038	0.68
567.511	0.67
567.983	0.68
568.456	0.69
568.929	0.69
569.401	0.68
569.873	0.67
570.346	0.66
570.818	0.66
571.29	0.67
571.762	0.66
572.234	0.67
572.706	0.65
573.177	0.66
573.649	0.66
574.12	0.68
574.592	0.67
575.063	0.66
575.534	0.65
576.005	0.65
576.476	0.65
576.947	0.64
577.418	0.64
577.888	0.64
578.359	0.63
578.829	0.63
579.299	0.63
579.77	0.64
580.24	0.65
580.71	0.64
581.18	0.63
581.65	0.63
582.119	0.62
582.589	0.6
583.058	0.59
583.528	0.6
583.997	0.63
584.466	0.63
584.935	0.62
585.404	0.61
585.873	0.61
586.342	0.6
586.811	0.6
587.279	0.6
587.748	0.61
588.216	0.61
588.684	0.61
589.152	0.61
589.62	0.6
590.088	0.59
590.556	0.57
591.024	0.58
591.492	0.58
591.959	0.57
592.427	0.57
592.894	0.58
593.361	0.59
593.828	0.6
594.295	0.58
594.762	0.59
595.229	0.59
595.696	0.59
596.162	0.58
596.629	0.58
597.095	0.57
597.562	0.56
598.028	0.56
598.494	0.57
598.96	0.57
599.426	0.57
599.892	0.56
600.357	0.56
600.823	0.56
601.288	0.57
601.754	0.56
602.219	0.56
602.684	0.55
603.149	0.57
603.614	0.55
604.079	0.56
604.544	0.55
605.009	0.56
605.473	0.56
605.938	0.56
606.402	0.56
606.866	0.57
607.33	0.57
607.794	0.57
608.258	0.56
608.722	0.57
609.186	0.56
609.65	0.56
610.113	0.55
610.577	0.55
611.04	0.56
611.503	0.56
611.966	0.55
612.429	0.54
612.892	0.54
613.355	0.55
613.818	0.54
614.281	0.54
614.743	0.54
615.206	0.54
615.668	0.54
616.13	0.54
616.592	0.53
617.054	0.53
617.516	0.53
617.978	0.54
618.44	0.55
618.901	0.55
619.363	0.55
619.824	0.54
620.286	0.54
620.747	0.55
621.208	0.54
621.669	0.55
622.13	0.54
622.591	0.53
