Data from RelativeIrradiance_12-36-58-717.txt Node
Date: Mon Jan 27 12:36:58 PST 2020
User: toddkarin
Spectrometer: HDX00626
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
194.646	0
195.199	0
195.752	0
196.305	0
196.858	0
197.41	0
197.963	0
198.515	0
199.067	0
199.62	0
200.172	0
200.723	0
201.275	0
201.827	0
202.378	0
202.93	0
203.481	0
204.032	0
204.583	0
205.134	0
205.685	0
206.236	0
206.786	0
207.337	0
207.887	0
208.437	0
208.988	0
209.538	0
210.088	0
210.637	0
211.187	0
211.737	0
212.286	0
212.835	0
213.384	0
213.934	0
214.483	0
215.031	0
215.58	0
216.129	0
216.677	0
217.226	0
217.774	0
218.322	0
218.87	0
219.418	0
219.966	0
220.514	0
221.061	0
221.609	0
222.156	0
222.703	0
223.25	0
223.797	0
224.344	0
224.891	0
225.438	0
225.984	0
226.53	0
227.077	0
227.623	0
228.169	0
228.715	0
229.261	0
229.807	0
230.352	0
230.898	0
231.443	0
231.988	0
232.533	0
233.078	0
233.623	0
234.168	0
234.713	0
235.257	0
235.802	0
236.346	0
236.89	0
237.434	0
237.978	0
238.522	0
239.066	0
239.61	0
240.153	0
240.697	0
241.24	0
241.783	0
242.326	0
242.869	0
243.412	0
243.955	0
244.497	0
245.04	0
245.582	0
246.124	0
246.667	0
247.209	0
247.751	0
248.292	0
248.834	0
249.376	0
249.917	0
250.458	0
251	0
251.541	0
252.082	0
252.623	0
253.163	0
253.704	0
254.245	0
254.785	0
255.325	0
255.865	0
256.406	0
256.945	0
257.485	0
258.025	0
258.565	0
259.104	0
259.644	0
260.183	0
260.722	0
261.261	0
261.8	0
262.339	0
262.877	0
263.416	0
263.955	0
264.493	0
265.031	0
265.569	0
266.107	0
266.645	0
267.183	0
267.721	0
268.258	0
268.796	0
269.333	0
269.87	0
270.407	0
270.944	0
271.481	0
272.018	0
272.554	0
273.091	0
273.627	0.01
274.164	0
274.7	0
275.236	0
275.772	0.01
276.308	0
276.843	0.01
277.379	0
277.915	0.01
278.45	0.01
278.985	0.01
279.52	0.01
280.055	0.01
280.59	0.01
281.125	0.01
281.66	0.01
282.194	0.01
282.729	0.01
283.263	0.01
283.798	0.01
284.332	0.01
284.866	0.01
285.4	0.01
285.933	0.01
286.467	0.01
287.001	0.01
287.534	0.01
288.067	0.01
288.601	0.01
289.134	0.02
289.667	0.01
290.2	0.02
290.732	0.01
291.265	0.02
291.797	0.02
292.33	0.01
292.862	0.02
293.394	0.02
293.927	0.01
294.458	0.02
294.99	0.02
295.522	0.01
296.054	0.02
296.585	0.01
297.117	0.02
297.648	0.02
298.179	0.02
298.71	0.02
299.241	0.02
299.772	0.02
300.303	0.02
300.833	0.02
301.364	0.02
301.894	0.01
302.424	0.02
302.955	0.02
303.485	0.03
304.015	0.01
304.544	0.02
305.074	0.03
305.604	0.02
306.133	0.02
306.662	0.03
307.192	0.03
307.721	0.02
308.25	0.03
308.779	0.02
309.308	0.04
309.836	0.03
310.365	0.04
310.893	0.03
311.422	0.04
311.95	0.05
312.478	0.03
313.006	0.04
313.534	0.04
314.062	0.02
314.589	0.03
315.117	0.03
315.644	0.03
316.172	0.05
316.699	0.05
317.226	0.05
317.753	0.05
318.28	0.03
318.807	0.06
319.333	0.03
319.86	0.06
320.386	0.05
320.913	0.06
321.439	0.05
321.965	0.06
322.491	0.03
323.017	0.05
323.542	0.04
324.068	0.04
324.594	0.07
325.119	0.03
325.644	0.06
326.17	0.05
326.695	0.02
327.22	0.06
327.744	0.06
328.269	0.08
328.794	0.08
329.318	0.08
329.843	0.07
330.367	0.08
330.891	0.05
331.415	0.07
331.939	0.07
332.463	0.07
332.987	0.04
333.51	0.11
334.034	0.09
334.557	0.04
335.081	0.06
335.604	0.08
336.127	0.11
336.65	0.06
337.173	0.08
337.695	0.04
338.218	0.09
338.74	0.06
339.263	0.07
339.785	0.07
340.307	0.07
340.829	0.08
341.351	0.04
341.873	0.08
342.395	0.09
342.916	0.08
343.438	0.08
343.959	0.06
344.481	0.1
345.002	0.07
345.523	0.06
346.044	0.06
346.564	0.07
347.085	0.08
347.606	0.1
348.126	0.07
348.647	0.03
349.167	0.07
349.687	0.07
350.207	0.06
350.727	0.08
351.247	0.07
351.767	0.1
352.286	0.03
352.806	0.1
353.325	0.09
353.844	0.1
354.363	0.13
354.882	0.09
355.401	0.07
355.92	0.11
356.439	0.08
356.957	0.1
357.476	0.11
357.994	0.08
358.513	0.09
359.031	0.08
359.549	0.1
360.067	0.12
360.584	0.11
361.102	0.08
361.62	0.09
362.137	0.09
362.655	0.11
363.172	0.11
363.689	0.1
364.206	0.15
364.723	0.08
365.24	0.12
365.756	0.1
366.273	0.11
366.789	0.06
367.306	0.08
367.822	0.1
368.338	0.14
368.854	0.15
369.37	0.1
369.886	0.11
370.402	0.12
370.917	0.14
371.433	0.13
371.948	0.16
372.463	0.15
372.979	0.12
373.494	0.11
374.009	0.14
374.523	0.16
375.038	0.1
375.553	0.12
376.067	0.11
376.581	0.17
377.096	0.12
377.61	0.11
378.124	0.14
378.638	0.08
379.152	0.15
379.665	0.06
380.179	0.15
380.692	0.13
381.206	0.11
381.719	0.13
382.232	0.11
382.745	0.1
383.258	0.12
383.771	0.1
384.284	0.16
384.796	0.13
385.309	0.16
385.821	0.17
386.334	0.14
386.846	0.1
387.358	0.15
387.87	0.11
388.381	0.11
388.893	0.11
389.405	0.12
